weight,saddle_1R2,pf_minus_1R2,pf_plus_1R2,p_1R2,entropy
0.0,24.493180826520543,1.142048568776348e11,7.272920772304222e9,0.05987038051735278,0
0.02,24.42829747279088,1.130277483926392e11,1.8818763790365696e10,0.14273235961103753,0.14144054254182067
0.04,24.37942001605474,1.118796735055394e11,2.5012817784650887e10,0.1827186980740068,0.24229218908241482
0.06,24.337742238600516,1.1073221600557654e11,2.9819203590090027e10,0.2121586795485444,0.32744491915447627
0.08,24.300945639149866,1.0957941869200322e11,3.3890211288336746e10,0.23621871258036153,0.4021791902022728
0.1,24.267899353364875,1.0841857283389784e11,3.748649626264131e10,0.25692387862026983,0.4689955935892812
0.12,24.237929740775385,1.0724804763114268e11,4.07436276800346e10,0.2753102672455346,0.5293608652873644
0.14,24.210589686318475,1.0606667910346638e11,4.374280151954627e10,0.291989541233526,0.584238811642856
0.16,24.18556138173294,1.0487353399022688e11,4.653720825778714e10,0.30735737482587727,0.6343095546405662
0.18,24.162608012628635,1.036677999976792e11,4.916393698336259e10,0.32168669907521363,0.6800770457282798
0.2,24.141546975729977,1.0244872773867531e11,5.165007066734958e10,0.33517503836246776,0.7219280948873623
0.22,24.122233819614387,1.0121559671247878e11,5.401610148971113e10,0.34797082113573824,0.7601675029619657
0.24,24.104552027902344,9.996769350377858e10,5.627797936958051e10,0.36018904290037634,0.7950402793845223
0.26,24.088406211782782,9.870429657853526e10,5.84484081064453e10,0.37192110834877246,0.8267463724926178
0.28,24.073717403485965,9.742466476372778e10,6.053770160106311e10,0.38324129344365593,0.8554508105601306
0.3,24.06041970342575,9.612802778611702e10,6.255436995094592e10,0.39421114656080913,0.8812908992306927
0.32,24.04845783273121,9.481357789724269e10,6.450553280945903e10,0.4048825814011126,0.9043814577244939
0.34,24.037785311089213,9.348046195742928e10,6.639721843925426e10,0.41530011115067184,0.9248187049730301
0.36,24.028363078847214,9.212777353866086e10,6.823458487858735e10,0.4255025029068679,0.9426831892554922
0.38,24.020158442947984,9.075454470604422e10,7.002208667434639e10,0.4355240315284199,0.9580420222262995
0.4,24.013144264668412,8.935973718567032e10,7.176360272164108e10,0.44539545147788123,0.9709505944546686
0.42,24.00729833222001,8.794223264122726e10,7.346253576626413e10,0.455144767351585,0.9814538950336535
0.44,24.00260287812903,8.650082177148346e10,7.512189090104901e10,0.4647978595264344,0.9895875212220556
0.46,23.99904421297227,8.503419190959357e10,7.674433824870526e10,0.4743790055059322,0.9953784388202257
0.48,23.996612455349887,8.354091275337285e10,7.8332263575023e10,0.48391132707563933,0.9988455359952018
0.5,23.995301344095413,8.20194197806062e10,7.988780957570473e10,0.49341718645493465,1.0
0.52,23.99510812342904,8.046799480033092e10,8.141290987709944e10,0.5029185501484915,0.9988455359952018
0.54,23.99603349557642,7.88847429514695e10,8.290931728948659e10,0.512437336488198,0.9953784388202257
0.56,23.998081638690827,7.726756527213191e10,8.43786274888857e10,0.5219957615310711,0.9895875212220556
0.58,24.001260291041376,7.561412570833481e10,8.582229903820866e10,0.5316166978607857,0.9814538950336537
0.6,24.00558090564824,7.392181108339268e10,8.724167046313637e10,0.5413240619150379,0.9709505944546686
0.62,24.011058883154686,7.218768206957108e10,8.863797495359695e10,0.5511432478763513,0.9580420222262995
0.64,24.017713895081823,7.040841253253578e10,9.001235315532825e10,0.5611016302619342,0.9426831892554922
0.66,24.02557031519286,6.858021366607644e10,9.136586443940567e10,0.5712291637382394,0.92481870497303
0.68,24.03465778418029,6.669873795766288e10,9.269949698564508e10,0.5815591183843087,0.9043814577244937
0.7,24.04501194330833,6.475895599782625e10,9.401417698611272e10,0.5921290033095393,0.8812908992306927
0.72,24.05667538761023,6.275499609666097e10,9.531077726849033e10,0.6029817539835822,0.8554508105601306
0.74,24.069698911365382,6.0679931972638e10,9.659012566018947e10,0.6141672935969467,0.8267463724926178
0.76,24.084143152253972,5.852549634412005e10,9.785301347381425e10,0.6257446345264506,0.7950402793845223
0.78,24.10008079341351,5.628168612218554e10,9.910020461384734e10,0.6377847775208345,0.7601675029619656
0.8,24.11759956834025,5.393620439980123e10,1.0033244602511046e11,0.65037482177201,0.7219280948873623
0.82,24.136806458084827,5.147364833873478e10,1.0155048060836343e11,0.6636239742522588,0.6800770457282799
0.84,24.157833724873647,4.887428540288133e10,1.0275506449035446e11,0.6776726574552068,0.6343095546405662
0.86,24.18084789943985,4.611213006632711e10,1.039469920372887e11,0.692706918313925,0.584238811642856
0.88,24.206063776404108,4.31517599802632e10,1.0512713515585571e11,0.7089824553882048,0.5293608652873644
0.9,24.233767481427066,3.994268623365915e10,1.062965106336907e11,0.726867439856838,0.4689955935892811
0.92,24.264357446493566,3.6408496385547356e10,1.0745640764999794e11,0.746925793822851,0.40217919020227266
0.94,24.298425137830602,3.2423243866155224e10,1.0860866201565259e11,0.7700999382839823,0.32744491915447643
0.96,24.336940631434878,2.7749982275009872e10,1.0975636426167343e11,0.7981912619021782,0.24229218908241493
0.98,24.381807458709375,2.1822497046922817e10,1.1090635406139273e11,0.8355858815570232,0.14144054254182076
1.0,24.439055158921622,1.2005776299171883e10,1.1208920290651945e11,0.9032533276042383,0
